bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr8:30000001-35000000	34096	33575	33582	33284	33321	33864	33460	33510	33911	33749	101275	100593	101540	101205	101293	101918	100990	101170	101124	101262	101146	100977	100992	100506	100181	100961	101636	100515	100844	101328	100959	100681	100885	101454	100895	101259	100991	101567	101406	101779	101124	101446	100372	100784	101255	100686	101028	100689	101120	101209	33741	33839	33709	34074	33598	33461	33663	33817	33253	33903	33249	33470	33742	33837	33568	33528	33517	33622	33706	33594	34039	33867	34106	33830	33869	33872	33456	33435	33999	33774	100844	100606	101674	100758	101143	101026	101598	100859	100676	101686	33438	33768	33597	33651	33703	33415	33620	33539	33805	33507
chr8:35000001-40000000	29357	29263	29549	29906	29265	29781	29836	29715	29261	29710	88328	88759	88814	88795	88433	88964	88618	88424	88483	88563	88310	89180	88654	88457	88200	88285	87785	88728	88954	88314	89522	88507	88868	88463	88567	89707	88524	89280	89111	88382	88618	88944	87901	89144	88200	88710	88256	88887	89247	88628	29855	29520	29518	29593	29591	29249	29674	30078	29824	29231	29893	29904	29591	29751	29404	29485	29617	29216	29488	29527	29642	29352	29996	29766	29503	29267	29902	29677	29611	29769	59354	59376	59636	59528	59634	58905	59052	59086	58686	59064	118660	118065	117961	118218	119038	117645	118513	116777	118319	117929
chr8:40000001-45000000	26974	26495	27069	26423	26689	26706	26617	26729	26602	26375	79433	79412	79556	79771	79899	79316	79658	79725	79762	79149	79880	79169	80112	79856	80121	79889	79692	79385	80025	79953	79775	79592	79783	79959	79394	79805	79839	80082	79613	79836	79836	80252	79789	79892	80914	80094	79857	79731	80390	80790	26470	26410	26537	26770	26722	26748	26523	26620	26455	26561	66217	66478	66425	66185	66506	66597	66303	66717	66456	67070	80496	79981	80227	80222	79716	80244	79462	79899	79102	79617	79712	80109	80306	79252	79799	79712	80142	79740	79453	80345	26607	26277	27086	26409	26335	26383	26665	26484	26600	26606
chr8:45000001-50000000	27188	27357	27191	26743	27149	27367	27477	27374	27494	27422	81977	81367	81580	82487	82135	81600	82349	81360	82164	82190	81985	81979	81487	82200	81035	81833	82371	81318	81285	82138	81751	82124	81545	81448	81586	81808	81720	81273	81720	81824	81330	81366	81185	80980	81319	81558	81812	81185	81652	81437	27311	27295	27468	27327	27098	27483	27737	27289	27458	27670	27354	26973	27534	27220	27009	27164	26838	27569	27338	27264	27391	27787	27901	27230	27388	26906	27166	27877	27715	27260	26785	27319	27362	27025	27287	26904	27160	27312	26904	26874	27228	27331	27227	26971	26825	27415	26847	27055	27094	27605
chr8:50000001-55000000	33758	33376	33827	33560	33139	33872	33164	33990	34214	33607	101221	101144	100982	100254	100897	100965	101001	99930	101774	101437	101125	101061	101061	101599	101282	101352	100744	101167	101790	100803	101171	100643	101407	102367	101065	100972	101382	100977	101585	101628	101015	101618	100820	101061	101410	101976	102226	100674	101404	101900	33574	33911	34242	34295	33907	33832	33805	33576	33579	34190	33461	33539	33539	33871	33814	34341	33761	33821	33913	33484	33846	33832	33755	33966	33227	33598	33943	33672	33657	33735	50651	50766	50482	50356	50345	50840	50708	50525	50362	50425	50281	50515	50829	50440	50782	50527	50488	50375	50318	50441
chr8:55000001-60000000	32707	32629	32771	32461	33074	32833	33131	32738	32887	32385	97913	97234	98334	98218	99071	98682	98010	98312	98178	97406	97812	97975	98531	98563	98103	98005	97989	98341	98261	98413	98014	97983	98361	98112	98789	98522	97712	98390	98167	98294	98730	98664	98824	98199	98288	98095	99061	97632	98172	98077	33194	32891	32757	32360	32818	32839	32422	32786	32821	32318	163610	163867	164513	163359	163648	164010	164474	164224	163498	163902	16725	16150	16791	16558	16341	16523	16357	16208	16468	16227	16347	16341	16218	16005	16285	15956	16306	16060	16483	16365	32873	32697	32950	32639	33050	32683	32736	32977	32880	32746
chr8:60000001-65000000	33388	33344	34123	34278	33975	33588	33520	33367	33720	33769	100810	100323	101186	100029	101066	100811	100560	100595	101397	100739	100671	101023	100479	101644	101194	101474	100373	102334	101065	100970	100635	101827	100921	101387	100187	101027	101069	101508	100113	100896	101407	101058	101009	100757	100762	101030	101324	101167	100803	100622	67228	66955	67272	67111	67066	67410	67230	66679	67439	67156	67093	66801	67245	67628	66759	67591	67858	67035	67471	67575	84080	84718	83708	84379	85101	83565	84395	84331	84091	83901	84131	84411	83861	84455	84118	84221	84523	84171	83542	84285	67400	67897	68028	67253	67287	66921	67243	67575	67385	67299
chr8:65000001-70000000	33487	33492	33875	33999	33454	33788	33794	33876	33945	33833	100961	100957	100786	101349	101010	101078	101023	100761	100929	101251	101002	100624	100966	101318	100582	100547	100367	101259	100455	100840	100538	101184	100923	100699	101119	101333	100774	100891	100778	101162	100233	99947	100366	100363	100791	101493	100518	100484	100320	100514	33531	33465	33704	33807	33192	33471	33302	33734	33561	33737	33803	33942	33614	33038	33736	33967	33440	33571	33268	33898	83330	84829	83814	84387	84060	84217	83824	84778	84415	84306	117999	118321	118083	117894	116993	118786	118114	117739	116840	117338	33633	33217	33450	33491	33339	33559	33699	33718	33588	33509
chr8:70000001-75000000	33349	33254	34023	33693	33381	34022	33772	33917	33534	33755	102410	100299	101180	100772	100940	100597	100334	100912	101212	100064	100415	100844	100076	100954	100652	101317	100773	99614	100195	100455	100703	101138	101185	101114	101109	101085	101012	100999	101149	100903	101428	101104	101025	100977	101311	100723	100371	100330	101485	100438	33514	33806	33559	33493	33493	33713	33537	33887	34037	33529	33367	33686	33565	33711	33566	33694	33402	33533	33654	33551	33725	32944	33316	33501	33398	33626	33600	33639	34144	33808	83854	84321	84339	84350	83391	83677	83386	84520	84033	84367	33301	33749	33788	33442	33073	33601	33536	33474	33116	33791
chr8:75000001-80000000	33729	33226	33595	33640	33330	33584	33641	33231	33846	33644	101695	100186	99949	100965	101121	100756	100697	100902	101546	100760	100453	100520	101036	99649	100768	100422	101457	101084	101005	99974	100486	101485	101090	102080	100920	100957	101250	101620	101625	100387	101225	100095	100750	100697	100973	101198	100392	100235	100312	100377	33484	33531	33798	33775	33948	33498	33453	33437	34001	33370	33773	33933	34138	33389	33872	33561	33982	34043	33923	33933	33840	33534	33704	33737	33936	33657	33675	33658	33597	33759	33708	33507	33573	34028	33579	33401	33505	33913	33578	34202	33643	33942	33451	33895	33926	33475	34043	33564	33469	34296
chr8:80000001-85000000	33578	33613	33972	33818	33742	33573	33635	33566	33452	33927	101034	99677	100537	100884	100942	100890	101355	100856	101132	101249	101476	100626	100540	101153	101160	100841	100669	100400	101322	100499	101321	101165	100866	100843	100926	100584	100426	101209	100304	100013	99996	100818	100876	100637	101031	100442	101271	100721	100481	100564	33353	33274	33783	33702	33179	33743	33196	33566	33363	33592	33913	33681	33899	33602	33635	33829	33538	33596	33711	34140	33954	33194	33568	33693	33571	33920	33594	33516	33421	33405	33827	33923	33621	34103	33489	34007	33249	33783	33405	33931	33802	33625	33614	33914	33718	33489	33650	33619	33746	33641
chr8:85000001-90000000	32805	32111	32637	32008	32433	32194	32490	32268	32074	32207	96796	96130	96810	97805	96649	96712	96550	97173	96669	97471	96408	97552	96677	97213	96567	96237	96361	97036	96390	97812	96107	97597	96016	96790	96396	97116	96500	96902	97290	96520	97106	96566	96151	95898	96623	96375	96233	96832	96857	95940	129076	128969	129760	128929	129695	128970	128691	129016	129688	128682	128941	129021	128462	128486	128254	128780	128431	129391	128771	129457	160759	161850	161785	160976	161297	161431	160896	160223	161141	161640	161472	161434	160907	161589	160703	161187	161339	161769	160044	160957	128411	129078	128524	128505	128467	128201	128854	128704	128516	128838
chr8:90000001-95000000	33587	33834	33773	33553	33339	33342	33391	33487	33755	33246	101184	100409	101366	101055	100529	100333	101012	100549	100442	100436	101443	101500	100054	100624	100607	101739	101804	100502	100909	100199	100694	101691	101719	101474	100897	100638	100936	100933	100440	99857	101225	100934	100983	100971	100766	100726	100324	101160	99935	100799	34079	33539	33683	33851	33872	33129	32836	33726	33456	33632	101010	101188	100793	101377	101244	101356	101105	100784	101016	101422	33566	33612	34152	33482	33548	33139	33493	33444	33573	33634	33921	33329	33672	33929	33770	33591	33236	33975	33594	33338	67266	66581	67102	67278	66923	66649	67057	66801	67321	66909
chr8:95000001-100000000	33383	33216	33540	33270	33699	33611	33265	33621	33455	33002	100200	100357	100480	101326	100100	100566	100158	100095	99604	100529	100186	99684	100510	100116	100117	100066	99609	100200	100171	100683	100254	100542	100497	100712	100789	99931	100554	99563	100322	100380	98950	99819	100341	99423	100213	98979	100082	99322	100396	100552	33161	33402	32973	33250	33689	33444	33610	33369	33882	32698	33314	33500	33676	34076	33196	33290	33828	33692	32961	33301	33580	33660	33197	33281	33175	33562	33562	32938	33495	33285	33715	33598	33153	33527	33866	33779	33426	33121	33484	33668	67178	66965	66705	66707	67611	66895	67380	66773	67278	67029
chr8:100000001-105000000	34090	34131	33701	33644	33566	33826	33918	33393	33938	34043	100977	102148	101273	101238	101254	100326	100807	101207	101573	101026	102227	100694	101320	101856	101334	102371	101111	101115	101084	101173	100869	101052	100349	100500	101480	100984	100815	100957	100363	101585	101297	100617	101245	100930	101213	100645	101166	101465	100973	101145	33951	33795	33942	33848	33704	33376	33885	34026	34342	33830	33646	33706	33903	33886	33781	33684	33876	33764	33749	33726	34120	33701	34162	33589	33860	33704	33819	33482	33440	33264	33821	33904	34077	33420	34440	33536	33593	33708	33969	33583	33309	34197	33643	33681	33491	34057	33984	33474	33594	33475
chr8:105000001-110000000	34012	33230	34044	33235	33874	33566	33569	33589	33965	33652	101846	101898	101297	101890	101027	101579	101007	101500	102009	102251	101245	100528	101222	101348	101009	100637	101262	100712	101634	100956	101858	101958	101394	101130	100607	101114	100510	101224	101540	101006	101493	100816	101771	100891	100318	100852	101459	101026	101450	100734	83914	84243	83633	84639	84311	84774	84908	83703	84811	85520	84172	83835	84424	84487	84177	84410	84149	84943	84245	84778	101429	101297	101358	101398	101214	100842	101051	101186	100768	100973	101510	101228	100501	101722	101362	101385	101063	100776	101438	101350	83815	83476	84323	83979	84095	84417	84804	85548	84222	83976
chr8:110000001-115000000	34002	33186	33484	33476	33650	33880	33364	33496	33491	33247	100434	100579	100310	100635	100975	100327	99809	101107	101202	100648	101156	101031	100785	100214	100438	100454	100872	100650	100972	101316	100627	100841	101158	101699	101091	101758	100833	100765	99645	100167	101148	100579	100668	100592	100153	100715	100771	100620	101145	100547	34051	33422	33800	33601	33939	33306	33856	33682	33558	33987	33680	33603	34041	33296	33388	33382	33729	32872	33690	33645	33752	33724	33166	33641	33365	33354	33785	33206	33669	33485	33565	33969	33646	33751	33396	34120	33694	33788	33844	33209	33511	33907	34174	33777	33797	33427	33165	33381	33695	33601
chr8:115000001-120000000	33648	33362	33623	33329	34223	33451	33655	33832	33828	33844	100830	101322	100477	102517	101138	100810	101227	100735	101470	101437	100910	101096	101315	101115	101965	101249	101859	101357	101188	100719	101626	100951	101415	100704	101222	101369	100699	101252	100695	101037	101400	101712	100755	101389	101701	101744	100955	100952	101088	100635	33629	34021	34188	33387	33552	33797	34240	33496	33574	33711	33258	33614	34213	33444	33735	33586	32999	33209	34236	33178	33253	33671	33749	33873	33576	33889	33888	33472	33562	34179	33525	33953	33865	33647	33540	33987	33891	34104	33872	34072	34018	33625	33377	33315	33485	33463	33743	33795	33845	33783
chr8:120000001-125000000	33986	34416	33876	33380	33841	33838	33684	33696	34180	33603	100362	101496	101312	101706	100854	100851	101583	100175	100371	101439	101508	100983	101495	100935	101329	100530	100999	100378	100948	100355	101740	101869	101793	101023	100690	100530	101378	101533	101722	102396	100967	99949	101488	100485	102204	101626	100848	101668	101614	101453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
chr8:125000001-130000000	30949	31188	31050	30770	31093	31192	30780	31043	31782	30932	92993	93265	93784	93142	94179	93325	93251	93371	93777	93572	93703	93258	94087	93291	93907	93697	94015	93383	93555	93724	93493	93080	92904	93864	93439	93380	93324	94159	92846	93142	93327	93146	93237	93687	93852	93041	92990	93262	93838	93191	31093	31110	31237	31102	31332	31246	31124	30808	30665	31132	31329	31265	31118	31141	31204	30921	31172	31087	30826	30989	31033	31461	31088	30897	31042	31378	31102	30907	31221	31162	31114	31589	31314	31188	31338	31040	31031	30969	30835	31149	78136	78225	77894	77713	77794	77765	78167	77496	77777	77932
chr8:130000001-135000000	33345	33854	33655	33539	33940	34083	33593	34028	33885	33743	101563	101695	101263	101660	101625	100695	101529	101343	101611	101808	101054	101513	100641	101309	101563	100947	101137	102022	100424	101038	101039	100930	100645	101169	101617	101181	101093	100727	101266	101074	100330	102031	101467	101366	100722	101648	102122	101733	102064	100990	33756	33731	33380	33729	34114	33818	33705	33560	33643	33590	33953	33730	33948	33375	34188	33600	33968	33518	34332	33780	33882	34228	33730	33968	33705	34249	34188	33727	33887	33588	33647	33777	33485	33933	33757	34061	33920	33816	33634	33688	33601	33942	34089	34233	34183	34024	33604	33751	33915	33943
chr8:135000001-140000000	33273	33739	33293	33687	34100	33478	33810	33584	33799	34084	100980	102045	101063	100520	101871	101423	101124	100768	100476	100607	100915	102011	101321	100786	101076	101184	100115	101500	101154	100736	101213	101267	100882	101682	101020	101455	100649	100973	101645	100889	101184	100910	101045	101435	101440	100206	100434	100912	101273	100778	33575	33836	33976	33713	33808	34001	33753	33466	33777	33406	33917	33394	33568	33620	33671	33274	33671	33406	33325	33893	151582	152197	150952	151914	150720	151269	150567	151545	150700	151210	167294	168590	167774	168582	168097	168637	168552	169215	167493	167622	33676	33563	33238	33235	33648	33188	33490	33693	33893	33951
chr8:140000001-145000000	28804	28630	28934	28692	28764	29076	28820	28529	28904	28879	85529	86647	86595	86126	86025	86926	86221	86863	86278	86707	86056	86706	86269	85950	86335	86009	86285	86291	85982	87055	86158	86281	86212	86403	86226	86575	86128	85577	85577	86144	85857	85905	85952	86264	86167	85670	86515	86416	86238	86182	28556	28913	28866	28883	28612	28812	28807	29014	28522	29182	85981	85929	86247	85696	86427	85940	86171	86425	85716	86824	28774	28521	28361	28826	28434	28763	28366	28787	28876	28958	86796	86170	85775	86421	86930	86118	86081	86427	86814	86613	28453	28434	28927	28612	28773	28470	28964	29043	28976	28444
chr8:145000001-145138636	511	565	513	491	490	495	487	511	540	485	1484	1511	1557	1456	1695	1553	1616	1553	1494	1532	1578	1632	1558	1614	1528	1646	1571	1554	1524	1543	1560	1630	1570	1564	1592	1606	1682	1618	1570	1660	1577	1668	1568	1494	1524	1578	1543	1570	1683	1666	547	505	529	519	489	513	477	534	530	565	583	510	514	522	501	545	463	571	512	455	555	536	525	568	479	531	498	520	576	521	592	507	529	547	501	521	538	540	539	536	541	573	560	515	512	479	542	548	545	530
chr9:1-5000000	36723	37105	37245	36698	37160	36875	36729	36709	37077	37066	2	1	1	2	1	4	1	1	0	3	2	2	5	2	5	1	2	2	1	1	6	5	2	4	2	3	5	5	4	2	2	2	4	6	5	3	3	6	6	1	131066	130609	132321	131154	131633	130743	131001	131935	132084	131128	128276	128281	128844	129371	127918	128837	128135	128247	128498	128498	164714	165428	164483	165369	164562	165222	164991	165241	163758	165371	186964	186665	186145	185962	185908	186333	187416	186151	186171	186124	147332	146539	146957	146538	146837	147931	146984	147027	146963	147327
chr9:5000001-10000000	37273	37579	37238	36887	37397	37089	36869	37154	37231	36805	132700	131381	132123	132234	131429	132746	131964	132010	131457	131054	134722	134382	134983	134372	134530	134577	132898	133756	134190	134010	139441	140182	138937	139228	139069	139601	139450	138990	139576	139125	145419	147212	145613	146704	145945	145896	146456	147243	145690	146247	92591	92499	93290	93414	92719	92674	92210	93000	94032	92591	91043	91137	90800	91685	90634	90777	91333	90994	91737	91102	91188	91440	91202	91360	91067	91040	90561	91177	91247	90706	92912	92702	92858	93566	92283	93535	92558	92411	93140	93287	91663	91943	90942	91767	91832	92054	91741	91712	91145	91696
chr9:10000001-15000000	37927	38227	38405	37561	38302	38411	38085	38103	38304	37867	39374	38774	38766	39786	39285	39183	39387	39254	39278	39254	39267	39571	39652	38760	39205	39436	39047	39316	39074	39424	41541	41454	41440	41563	41100	41161	41525	41427	41544	40814	37916	37968	38235	38598	37867	38485	38476	38407	38319	38383	115466	114774	115288	115413	115275	115570	115576	115981	115184	115888	112443	112545	113044	113121	113830	112832	112244	113009	114168	112732	113499	113737	113983	113816	113939	113065	114001	112971	113333	112929	114339	114597	114772	114874	114969	115280	115406	115069	114810	115331	113817	113712	113625	114282	113677	114365	112923	113624	113949	113681
chr9:15000001-20000000	38866	37503	38018	38176	38188	37721	38351	37749	38298	38537	38643	39197	39187	39347	39058	39261	39038	39187	38538	39265	39054	39540	38987	39261	39016	39128	38865	38638	38941	39079	41112	41268	41668	40918	41025	41445	40665	40857	41305	40961	37846	37556	37838	37561	37907	37813	37623	38057	38105	38260	38022	37909	38103	37474	37868	37898	38057	38196	38018	37548	37206	37947	37049	36881	37065	37277	37340	37125	36986	36915	37148	37061	37221	36879	37004	37267	37573	36592	37683	37149	114083	115184	114311	114000	115070	114820	114067	114639	113846	114448	19173	19265	19291	19166	18823	18827	18973	18720	18939	19117
chr9:20000001-25000000	37532	38519	38006	37434	38133	38391	38255	37544	37779	38412	39121	38979	38940	39200	39105	38751	38790	39444	38925	38930	39125	38952	39097	38838	38813	38807	39012	39133	39095	39474	40894	41306	40889	40698	41338	40974	41158	41092	41378	40914	37666	37744	37261	38299	38093	37494	37624	37926	37281	37970	75623	75724	75851	74880	75418	75538	76121	75499	75525	75759	74763	74846	74326	74215	74302	73866	74228	74099	74448	74500	75487	74298	74337	74406	74572	74435	74623	73630	74279	74594	76160	75916	75850	77241	76376	76567	75943	76304	76849	76103	75352	75213	76031	75744	75076	74757	75138	74998	75193	75321
