bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr9:70000001-75000000	18479	18707	18625	18491	18131	18304	18395	18586	18392	18569	64998	65410	65525	65058	65017	64940	65723	65244	65680	65167	66982	66930	67075	66502	66639	65944	66088	65951	66691	66463	69411	69276	69366	68705	68787	68706	68840	69173	69217	69393	91662	91869	91876	91924	91780	91405	92123	91107	91597	91945	55005	55221	55027	54780	54349	55084	54817	54966	55237	55375	53145	53884	53690	53675	53954	53810	54365	54164	53225	53223	71100	71671	72337	71254	70360	71455	71458	71127	71464	71489	73526	73163	74108	73778	73760	73703	73519	74020	73172	73301	55280	54786	54655	54351	54431	54614	54908	54735	54523	53998
chr9:75000001-80000000	18942	18855	19007	19068	19485	19320	19131	19151	19141	19120	19793	19854	19742	19263	20020	19839	19513	19991	19296	19708	19526	19654	19432	19808	19755	19719	19551	19778	19388	19509	20739	20684	20577	20480	20920	20759	20339	20681	20937	20380	19176	18743	19295	19000	19075	19124	18782	18689	19024	18964	18877	19095	19158	18862	19229	19088	18820	18979	18540	19057	18827	18504	18524	18651	18690	18585	19095	18506	18608	18567	18731	18585	18779	18849	18895	18694	18836	18713	18745	18820	19460	19167	19019	19153	18966	19116	19149	19477	19114	18838	56571	56662	56679	56335	56386	56356	56439	56342	56384	56489
chr9:80000001-85000000	18703	18865	18655	18788	18808	18893	18913	19194	19028	18889	29913	29803	30558	30180	29844	30244	29821	30220	30141	30251	29171	29106	28906	28446	28529	28617	28841	28499	28649	29206	31137	30969	31261	30970	30957	31276	31392	31245	31168	31361	29152	29293	29084	29148	28584	28983	29112	29328	29081	28882	19117	18794	18662	18961	18733	18915	18785	18627	18890	18619	18057	18125	18150	18424	18303	18372	18541	18426	18202	18621	18494	18309	18807	18392	18609	18567	18729	18621	18609	18235	18613	18905	18768	18974	19011	19068	18821	18863	18788	18807	18834	18683	19109	18761	18863	18781	18870	18329	19045	18377
chr9:85000001-90000000	18548	18498	18711	18562	18479	18752	18596	18956	18329	18879	19212	19388	19376	19367	19326	19071	19278	19547	19102	18777	19097	19556	19326	19530	19086	18926	19215	18986	19037	19460	20657	20307	20001	20100	20042	20490	20115	20066	20498	20200	18607	18520	18635	18684	18505	18595	18942	18669	18740	19030	18557	18779	18285	18486	18205	18742	18395	18457	18872	18869	18200	18202	18086	17914	18235	18040	18243	18308	17941	18253	18239	18398	18308	18198	18303	18031	18405	18397	18432	18061	18816	18831	18773	18615	18977	18482	18398	18530	18437	18924	64452	64446	64621	64812	64061	64387	64995	64374	64864	64929
chr9:90000001-95000000	18379	19204	18727	18810	18753	19008	18896	18769	19120	18711	19213	19213	19042	19541	19496	19465	19341	19553	19279	19531	86972	86650	85879	86263	87004	86102	86755	87212	87147	86025	91532	91444	91121	91743	91427	91195	90844	91577	91375	91717	18594	18420	18632	18150	18781	18539	19030	18811	18562	18799	18362	18752	18618	18438	18496	18505	18488	18517	18642	18251	35897	36262	35954	35957	35960	35718	36033	35731	36142	35851	53229	53620	53954	53538	54083	53681	53703	53176	53414	53513	56014	56221	55350	56308	56132	56329	56093	56183	55967	55801	65336	65241	64963	65167	65384	65164	64452	65678	65267	64967
chr9:95000001-100000000	19024	19025	18855	19084	18592	18605	18622	18548	18675	18746	19663	19450	19304	19305	19415	19405	19249	19028	19478	19390	19200	19144	19341	19485	18958	19056	19378	19625	19476	19259	20126	19973	20514	20661	19988	20414	20287	20487	20332	20521	83809	83802	83709	84146	84387	83695	84047	84075	84409	84357	18929	18427	18805	18920	18578	18803	18775	18570	18617	18616	18439	17933	18664	18596	18315	18621	18340	18413	18309	18258	17500	17965	17574	17482	17741	17865	17756	17909	17577	17709	18367	18841	18740	18634	18832	18813	18548	18792	18652	18830	55655	55930	56081	56138	55745	55435	56169	56320	56362	55971
chr9:100000001-105000000	17084	17692	17590	17235	17479	17058	17440	17601	17564	17539	18164	17919	17999	17799	17770	17954	17933	17897	17874	17750	18071	17836	17774	17896	17586	17877	17957	17996	18116	17601	19109	19070	18636	18781	18442	18732	18661	18914	18825	18644	17191	17252	17468	17573	17313	17250	17574	17429	17324	17557	17578	17493	17286	17444	17211	17240	17479	17421	17300	17468	17020	16923	17055	17132	17246	16747	17333	16806	17216	17099	76315	75856	75494	76019	76765	76657	75802	76578	76533	76617	87554	87028	87042	87366	87041	86927	87857	87877	88347	87067	51456	51569	51407	51702	51709	51538	51560	51641	51422	51547
chr9:105000001-110000000	19028	19007	18992	19037	18846	19179	18855	19274	19152	18828	47142	47483	47400	47478	47538	48036	48149	47368	47753	47803	49660	49783	49704	49918	49736	49838	49731	50339	49957	49544	50962	50778	50806	50052	51062	50783	51177	51289	50697	50730	46448	46703	46410	46600	46463	46239	45959	46893	46735	46769	18824	18660	19126	18907	19196	18677	18985	18972	18825	18924	18400	18530	18747	18630	18602	18968	18480	18637	18585	18609	18643	18817	18517	18396	18862	18416	18563	18605	18819	18703	19325	19340	19407	19097	19244	19116	19166	19334	19304	19244	18953	19031	18849	19064	18938	18708	18861	19078	18844	19259
chr9:110000001-115000000	19137	18991	18929	18773	18597	18868	19196	18889	19065	19064	19400	19330	19270	19587	19564	19674	19007	19455	19742	19310	19375	19305	19594	19484	19930	19184	19124	19398	19374	19327	20794	20533	20528	21201	20677	20327	20388	20214	20190	20713	18759	18890	18870	19164	19015	18495	18732	18663	18886	18659	19047	18680	19020	18643	18957	19118	18970	18817	18771	18703	18335	18804	18708	18389	18337	18474	18061	18598	18519	18456	18419	18523	18460	18312	18321	18552	18569	18292	18449	18448	19166	18838	19104	18977	19277	19077	19113	18902	19489	18844	56366	56019	56322	56241	56206	55788	55981	55804	56336	56670
chr9:115000001-120000000	19253	19043	18960	19065	19176	19460	19188	19199	19106	19420	0	1	0	2	0	0	0	0	0	0	1	2	0	2	0	1	0	0	0	0	0	1	0	2	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	2	19057	19054	18765	19368	19023	19156	18799	19178	18732	19246	37950	37926	37786	37873	37852	38165	37989	38242	38124	37889	65986	65904	66013	66561	66627	66530	65958	66196	65628	66401	67483	67520	67501	67554	66795	67119	67254	66607	67331	66866	47407	47453	47192	47809	46778	47528	46930	48070	46954	47235
chr9:120000001-125000000	19101	19432	19140	19312	19238	19233	19120	19239	19132	19237	19648	19904	19650	19655	19703	19563	19584	19601	19901	19795	20047	19753	19732	19435	19665	19202	19938	19833	19810	19718	20545	20674	20823	20697	20961	20613	20285	20625	20497	20727	19073	19102	19297	18989	18695	18957	19098	19014	19212	18897	19230	18824	19095	19017	19038	18725	19083	19301	18975	19153	18698	18800	18442	18804	18569	18835	18966	18176	18779	18437	18823	18902	18648	18521	18718	18767	18830	18694	18713	18522	95658	95776	95581	95475	95256	95355	95489	96386	95421	96410	18814	18844	18850	19010	18877	18763	18887	19010	18793	19066
chr9:125000001-130000000	19419	19379	19584	19322	19088	19529	19173	19300	19260	19161	19787	19431	19836	19641	19791	19377	20123	19790	19533	19831	19914	19704	19790	19735	19326	19827	19895	19948	19626	19845	21003	20901	20789	20989	21355	20986	21027	20994	20737	20959	76832	75618	77103	75638	77019	75924	76304	76627	76755	76133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3	2	1	0	3	2	0	0	0	0	0	0	0	0	0	0
chr9:130000001-135000000	19226	19107	19405	19347	18736	18972	19288	19173	19390	19313	19730	19589	20001	19489	19995	19637	19704	19994	19903	19586	58023	57386	57809	58438	57700	58218	58094	58170	57735	58117	62765	62906	63215	62607	63243	63139	62771	62842	62661	63355	18922	19297	19230	18808	18681	18990	18973	19028	19123	18731	19333	19020	19015	19451	19249	19403	19000	18653	19040	18928	65950	65730	66632	66381	65487	65420	65241	65944	65730	65345	9591	9645	9463	9843	9579	9660	9552	9621	9702	9561	9686	9652	9888	9548	9503	9649	9500	9670	9558	9527	18884	18702	18952	18868	19303	19012	19003	18834	19040	18995
chr9:135000001-138394717	11972	11891	12251	12055	12024	12337	11928	12323	12275	12050	12710	12625	12641	12655	12652	12621	12384	12439	12455	12559	43356	43091	43344	43574	43516	43731	43587	43468	43859	43040	46256	46206	46574	46427	45973	46188	46574	46671	46024	46959	11815	12176	12465	12034	12331	12424	11863	12163	12029	12245	12245	12034	12176	11988	12204	12328	11995	12010	12018	12091	11919	12055	11969	11748	11803	11931	11873	12012	11748	11991	11975	11810	11875	11891	11766	11711	11629	11973	11759	11743	12104	12041	12244	12165	12089	12276	12075	11723	11850	12039	12124	12230	11951	12007	12168	12152	11865	11781	11982	12046
chr10:1-5000000	16671	17003	16964	16956	16735	16736	16476	16485	16591	16501	16543	16518	16751	16841	16340	16896	16902	16661	16642	16331	32733	33203	33563	33546	33289	33305	33359	33326	33074	33506	33603	33302	32919	33307	33251	33172	33531	32925	33270	33415	16909	16756	16807	16527	16842	16722	16694	16557	16753	16388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:5000001-10000000	17338	16733	17239	17059	16837	16862	16785	16913	16687	16770	16700	16708	16976	16814	16764	16592	16849	16951	16607	17221	16798	16952	16846	16962	16796	16865	17136	16792	17028	16921	16992	16883	16980	16886	17175	16842	16990	16588	17046	16767	16724	16823	16741	16764	16898	16917	16753	16389	16628	16862	25067	24769	25422	25545	25369	24945	25171	25266	25131	25364	24855	25510	25198	24847	24897	25062	24986	25399	25093	25096	24887	25085	25595	24964	24999	25203	25030	25200	24991	24985	25298	25181	25694	25242	25145	25103	25126	25239	25068	24850	25125	25029	25332	25391	25255	25369	25410	25169	25010	25434
chr10:10000001-15000000	16866	17063	16923	16909	16901	16760	16594	17008	16985	16848	17221	17037	16923	17203	16586	16825	16970	16838	16767	16971	16942	17416	16974	16895	16870	16563	16862	16684	16852	17056	50828	50436	50654	50742	50708	50731	50498	50474	51000	50837	68016	67741	67548	67724	67779	67725	67411	67664	68044	68323	16929	16955	17069	16811	16919	17011	16763	16918	17322	16902	16763	16917	17114	17053	16885	17068	17061	16959	17050	16674	16699	16798	16839	16960	16657	16850	16771	16843	17167	16734	16962	17006	16951	16767	16867	16822	16939	17303	17006	17022	16939	16875	16892	17030	16610	16632	16872	17181	16828	17063
chr10:15000001-20000000	16827	16858	17031	16769	16915	16791	16520	16683	17017	17415	16924	16804	16783	17425	17013	16847	16936	16609	16718	16777	42051	41927	42378	41667	41816	41999	42161	42238	42024	42363	42538	42109	42502	41945	42345	42117	41931	42299	42338	41661	16745	16975	16666	16896	16845	17006	16761	17156	17154	16793	16548	16660	16950	16648	16856	16790	17037	17040	17075	17034	16589	16957	17035	16597	16551	17132	16621	16970	17159	17067	75954	75986	76624	75597	75692	75900	76482	75752	75546	75335	75728	75865	76090	76256	75934	76252	75408	75387	76527	75245	17087	17023	16927	17060	16776	17063	16575	16624	16823	16756
chr10:20000001-25000000	16722	16845	16892	17054	16488	16583	16498	17077	17254	16971	25446	25306	25223	25138	25025	25645	24932	25686	25481	25431	25543	25449	25468	25310	25406	25585	25306	25496	25005	25678	25168	25012	25209	25172	25250	25034	25566	25116	25551	25111	25351	25091	25290	24903	24980	25404	25357	25048	25227	24922	16855	16593	17072	16737	17196	16664	16798	16742	16530	16801	16516	16833	16889	16999	16648	16892	16805	17132	16672	16846	16830	16860	16993	16374	16793	16843	16879	16422	17135	16893	16730	16711	16670	16813	17041	16747	16450	16822	16578	16707	16979	16496	16776	17124	16475	16906	16565	16580	16788	16790
chr10:25000001-30000000	16393	16517	16279	16442	16381	16571	16429	16643	16340	16564	16453	16488	16622	16618	16410	16548	16221	16157	16640	16547	16460	16284	16437	16339	16411	16678	16398	16812	16785	16483	24794	24759	24355	24603	24779	24944	24609	24502	24768	24554	16669	16272	16287	16256	16549	16214	16266	16587	16507	16265	16367	16437	16500	16758	16165	16470	16599	16359	16443	16245	16312	15980	16550	16725	16510	16203	16374	16398	16227	16388	16350	16498	16420	16417	16357	15852	16567	16123	16494	16334	15947	16746	16201	16259	16839	16300	16440	16617	16842	16613	16370	16436	16349	16457	16445	16409	16534	16488	16594	16636
chr10:30000001-35000000	16919	16770	17078	16754	17117	16806	16959	16813	16971	16502	16704	16669	16566	16762	16870	16947	16729	16828	16916	16706	16684	16693	16922	16913	16794	16624	17035	16607	16781	16641	16961	16981	16385	16863	16883	16766	16940	16738	17193	17112	17101	16638	16902	16564	16926	16847	16955	16537	16942	16754	16848	16567	16805	16568	16958	16779	16508	16789	16924	16817	16863	17097	16913	16655	16803	16735	17005	17044	16898	16951	16909	16596	16733	16891	16936	16632	16726	16956	16641	16916	17117	16723	16784	16685	16865	16631	17103	17052	17242	16814	16974	16802	17018	16931	16943	16808	16960	16658	16828	16919
chr10:35000001-40000000	14803	14669	14562	14446	14520	14519	14772	14814	14583	15023	14307	14631	14535	14522	14570	14599	14631	14506	14663	14245	14270	14364	14327	14391	14291	14647	14440	14339	14664	14470	14486	14329	14436	14496	14509	14539	14354	14857	14555	14249	14541	14475	14529	14419	14497	14324	14661	14638	14432	14311	14356	14526	14672	14562	14662	14380	14497	14032	14880	14670	14418	14499	14344	14497	14689	14837	14703	14401	14292	14626	14288	14999	14610	14788	14150	14256	14456	14499	14506	14144	14568	14431	14605	14375	14635	14521	14583	14663	14512	14603	14435	14589	14283	14286	14614	14378	14444	14487	14289	14494
chr10:40000001-45000000	10210	10037	10088	10221	10491	9953	9885	10149	10154	9952	10250	10314	10119	10279	10322	10143	10178	10241	10430	10273	10373	10237	10068	10388	10100	10151	10311	10212	9939	10146	10133	10102	10227	10284	10195	10073	10002	10227	10283	10261	10333	10130	10307	10059	9867	10234	10355	10231	10158	9917	0	1	0	0	1	0	0	0	1	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	2	1	1
chr10:45000001-50000000	10833	10887	10862	11025	11139	10935	10804	10830	10913	11143	11175	11009	11163	11088	10937	10933	10644	11023	10884	10838	10718	11216	10934	10795	10897	10836	10733	11305	11008	10943	37934	37912	38149	38081	37939	37757	37738	38240	38159	37653	10922	11042	10931	10898	11036	10855	10911	11022	10958	11028	10892	10912	10840	10959	10762	10928	10606	10999	11051	10993	27013	26982	27021	27676	27435	26985	27299	27196	26806	27086	10674	10877	11068	10883	11015	10879	11173	10602	10878	11007	10685	10833	11024	10769	11013	10844	10751	10786	11110	10630	10807	10860	10813	11124	11042	11236	11014	10713	10577	10944
chr10:50000001-55000000	16500	16440	16273	16526	16222	16171	16238	16260	16181	16488	16463	16467	16407	16216	16392	16465	16480	16274	16373	16452	16281	16364	16204	16447	16388	16233	16427	16519	16191	16551	16406	16671	16244	16475	16421	16532	16346	16574	16431	16473	16200	16341	16375	16385	16221	15901	16491	16174	15994	16636	16463	16350	16232	16316	16659	16225	16471	16210	16143	16283	16591	16424	16487	16464	16350	16152	16323	16497	16257	16292	16220	16122	16384	16531	16242	16158	16466	16447	16287	16185	16378	16416	16461	16289	16677	15942	16521	16353	16163	16409	24748	24517	24569	24490	24456	24460	25096	24755	24473	24611
chr10:55000001-60000000	16696	16747	16779	16738	16555	17000	16768	16896	16782	16667	16923	16889	17020	16925	17146	16843	17110	16742	16902	16810	16613	16691	17028	16863	16700	16677	16984	16869	16893	16886	58716	58946	58876	59249	58964	59217	59192	58367	58911	59038	16935	16725	17203	16788	17043	16715	16584	16890	17078	16933	16734	16850	16703	16538	16837	16805	16733	16698	16620	16883	16783	17108	17255	16749	17085	17020	16703	16810	16679	17123	16821	16906	16926	17015	16785	17009	16852	16980	16734	16849	16954	16523	16522	16807	16856	16662	16936	16846	16820	16335	16559	16718	16543	16944	16667	17128	16596	17009	17011	17245
chr10:60000001-65000000	17132	17141	16785	16969	16622	16811	17137	17051	16797	16907	16801	16612	16591	17070	16578	16813	16574	16874	16770	16881	16674	16590	16898	17051	16444	16690	17169	17183	17277	16832	59657	58857	59193	58823	58725	58843	59215	59046	59656	58952	16977	17106	16905	16800	16619	16991	16646	16844	17101	17551	16915	16933	17092	16770	16919	16845	16826	17092	17182	16839	67788	67482	67805	67291	67765	68705	68047	68374	67892	67811	16584	17085	17050	17080	16858	16834	16746	16858	17045	17105	17180	16702	16818	17015	17318	16791	16766	16787	17080	16868	16575	16991	16791	16873	16858	17020	16781	16701	16896	17049
chr10:65000001-70000000	16661	16785	16903	16821	16902	16842	17178	17312	17047	16810	16541	17059	17180	16568	16776	17319	16879	16907	17120	16987	16668	16646	17271	16919	16942	16772	16735	17076	17006	16954	42049	41614	42418	41910	42513	41909	42512	42345	42214	41875	16694	17053	16885	16917	16693	16785	16856	16589	16804	17113	16871	17099	16863	16550	16969	16882	17143	17179	17061	17032	16887	16997	16615	16714	16610	17036	17134	16975	17120	16818	16768	16790	17315	16676	16872	16974	16875	17233	17099	17306	76461	75579	76252	76081	76202	76042	76614	76401	75870	75411	17179	16955	17159	16886	16912	16798	17088	16806	16578	16705
chr10:70000001-75000000	16779	16877	16468	16923	16794	17099	16559	16856	16879	17117	16903	16478	16982	17095	16661	16835	16786	16614	16792	16936	25092	25478	25409	24997	25649	24807	25582	25729	25411	25301	25507	25217	25479	24926	25478	25627	25091	25250	25276	25296	17069	17031	16804	17130	16739	16858	16733	17064	16728	17048	16764	17175	16918	16662	17066	16968	16946	16881	16839	17032	59551	59046	58498	59494	58840	58564	59056	59308	59106	58670	16636	16775	16641	16595	16856	17144	16805	16814	17138	17041	42618	42052	42614	42837	41836	42316	42093	42390	42596	42680	16944	16834	16739	16865	16736	16946	16871	16764	16710	17003
chr10:75000001-80000000	15550	15585	15687	15801	15690	15691	15672	15734	16048	15787	15504	15896	15743	15810	15541	15788	15990	16038	15773	15890	71263	70384	71109	71485	70766	70839	71113	70507	70528	71192	70887	71019	71088	71352	70831	70932	70955	70915	70078	70605	15605	15712	15498	16012	15848	15451	15904	15596	15784	15858	15784	15425	15925	15628	15633	15663	15598	15666	15724	15809	15841	15585	15677	16057	15782	15675	15970	15756	15646	15531	15414	15769	15878	15933	15953	15912	15671	15824	15884	15868	15665	15659	15934	15645	15704	15916	15531	15957	15618	15770	15727	15958	15483	15822	15747	15717	15537	15944	15431	15534
chr10:80000001-85000000	16651	16653	16608	16516	16988	16725	16902	16692	16827	16993	16961	16878	16391	16555	16769	16890	16911	16729	16881	17102	75374	76015	75660	75199	75442	74880	75518	74691	74934	75518	75580	75494	75664	75425	75495	75474	75313	76264	75949	75605	16490	16772	16516	16984	16517	16611	16784	16595	16666	16628	16367	16684	16656	16453	16837	16851	16696	16872	16857	16627	16642	17277	16679	16732	16379	16768	16728	17012	17020	16953	24850	25234	25339	25114	24823	25019	25190	25186	25640	25084	33500	32984	33486	33318	33208	33774	33429	33431	33896	33618	16809	16411	16603	16825	16937	17023	16565	16369	17025	16748
chr10:85000001-90000000	15966	15876	16044	15830	16005	15907	15806	16196	16177	16170	15908	16027	15978	16098	16160	16125	16140	15872	16123	16088	16130	16260	16202	15927	16048	16027	15554	15997	16124	16228	15870	16074	16159	16340	16111	16032	15913	16233	16041	16106	16176	15931	16200	16354	16044	16346	15949	15813	16231	16012	15981	16115	15950	16391	16057	15989	16200	16067	15896	16079	16030	16044	16232	16134	16040	16009	15961	15750	15937	16079	15596	15791	16182	16019	15986	16112	15880	16248	15913	15913	15952	16277	16474	15941	15857	16144	16182	15974	16062	15765	15937	15985	15969	16125	15931	15996	16152	16326	16215	16180
chr10:90000001-95000000	16685	16448	16974	16876	16818	16879	16658	17144	16952	16695	16902	16830	16945	16881	16899	16839	16425	16548	16956	16777	16673	17051	16551	16576	16586	16691	17095	16686	17116	17043	16744	16875	16707	16834	16682	16647	16740	16815	16653	16891	16636	16729	16761	16605	16800	16807	16929	16863	16474	16707	16619	16597	17046	16694	16901	17056	16798	17108	16968	17089	16789	17299	16702	16731	16527	16550	16798	16758	16771	16625	16710	16661	16959	16878	16951	16926	17207	16859	16537	17105	16871	16539	16663	16695	16814	16685	16761	16698	16908	16342	16643	16740	16797	16846	16751	16753	16844	16482	16610	16807
chr10:95000001-100000000	16852	16473	16599	16722	16655	16916	16673	16888	16881	16999	17273	16648	16820	16773	16299	16606	16641	16789	16982	16509	50762	50010	50229	50252	50326	50667	50580	50529	49978	50435	50304	50694	50299	50167	50615	50531	50382	50857	50501	51202	16608	16623	16529	16965	16608	16664	16872	16800	16748	16742	16921	16658	16649	16924	16485	16545	16793	16760	16908	16724	25146	25003	25166	25459	25209	26014	25196	25166	25102	25077	16575	16715	16442	17025	16640	17075	16689	16786	16577	16784	66724	66711	66827	67252	66800	67666	67431	67434	67453	67327	16990	17099	16662	16998	17144	16868	16763	16505	16885	16599
